,title,company,description,company_overview,location,role,hours,industry,applications,posted,closing,salary_type,salary
51,"Contract Senior (1 Year Contract), Data Engineer – Python, Group Finance (190000E3)",DBS BANK LTD.,"Roles & Responsibilities Primary owner of cost allocation prototype model for Singapore and other countries Understand and translate cost allocation logic requirements to design and develop python scripts Enhance and modify existing python scripts to suit business needs Analyse all input data details to ensure that the data being sourced is complete and accurate Manage and drive script optimization, data storage and data validation as required    Key Responsibilities  Fit-for-purpose working prototype model to simulate the impact of the new Cost Allocation methodology for Singapore and other countries Requirements At least 2 years of experience using Python programming for data analysis preferably in a banking environment Degree in Information Systems, Computer Science, Engineering or related field with relevant experience in Python Strong presentation, analytical and problem-solving skills High attention to details, highly organized and able to work under pressure in a time-critical and fast-paced environment Results focused self-starter with ability to work with ambiguity and ‘can-do’ attitude Highly proficient in data manipulation using Python and Python libraries such as NumPy, Pandas Proven ability in manipulating and presenting large datasets using Business Intelligence (BI) tools including Microsoft Excel Experience with data visualization tools e.g. Tableau, Qlikview Work with various stakeholders from across the bank to understand logic and data requirements 	  ","DBS is a leading financial services group in Asia, with over 280 branches across 18 markets. Headquartered and listed in Singapore, DBS has a growing presence in the three key Asian axes of growth: Greater China, Southeast Asia and South Asia. The bank's capital position, as well as ""AA-"" and ""Aa1"" credit ratings, is among the highest in Asia-Pacific. DBS has been recognised for its leadership in the region, having been named “Asia’s Best Bank” by The Banker, a member of the Financial Times group, and “Best Bank in Asia-Pacific” by Global Finance. The bank has also been named “Safest Bank in Asia” by Global Finance for seven consecutive years from 2009 to 2015.
 ",,Junior Executive,"Contract, Full Time",Banking and Finance,0 application,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$2,100-$4,200"
52,"Senior Associate  /  Associate, Operations Intelligence Data Specialist, CBG Ops, T&O (180004EF)",DBS BANK LTD.,"Roles & Responsibilities Responsible to perform end to end Machine Learning project from Stake Holder Buyin, Data Modelling and Model Deployment and Performance Work with internal, external stakeholders and technology partners for data and analysis requirements. Manage ad-hoc analysis to solve / respond to operations issue, urgent investigations and  business questions, using statistical and predictive modelling techniques Provide insights through data visualization and presentations to deliver productivity, identify root cause of a situation and to provide actionable insights. Requirements Compulsory to be strong in programming and modelling skills in Python and/or R, SPARK and be proficient in Machine Learning/Statistical Modelling techniques. Strong in Problem Solving Skills and With high Emotional Intelligence Minimum 3 years’ experience in banking or consulting industry with knowledge in conceptualization of requirements to implementation & data analysis process. Well versed with banking data warehouse structures, data models and source systems Experience in model performance monitoring, model development, validation and testing.  Familiar with the use of Qlikview/ Tableu for both development and reporting. Proficient in SQL and query optimization on  Teradata and Hadoop platform.  Familiar with data modelling concepts such as star schema. Strong written and oral communication skills ","DBS is a leading financial services group in Asia, with over 280 branches across 18 markets. Headquartered and listed in Singapore, DBS has a growing presence in the three key Asian axes of growth: Greater China, Southeast Asia and South Asia. The bank's capital position, as well as ""AA-"" and ""Aa1"" credit ratings, is among the highest in Asia-Pacific. DBS has been recognised for its leadership in the region, having been named “Asia’s Best Bank” by The Banker, a member of the Financial Times group, and “Best Bank in Asia-Pacific” by Global Finance. The bank has also been named “Safest Bank in Asia” by Global Finance for seven consecutive years from 2009 to 2015.
 ",,Junior Executive,"Permanent, Full Time",Banking and Finance,3 applications,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$4,000-$8,000"
53,Lead Data Scientist,BIGTAPP PTE. LTD.,"Roles & ResponsibilitiesThe position involves leading a cross-country team of Data Scientists to provide Data Science (AI, ML & DL) based solutions to our customers in the region. The job scope includes pre-sales, proposal creation and delivery of Data Science solutions, optionally leveraging BigTapp's NLP IP. Job entitles frequent short to medium term travel in ASEAN to handle our prospects & customers.RequirementsMinimum of 6 to 8 years of Data Science experience covering Big Data toolsets and open source tool sets like R, Phython and Scala. Experiece in key consumer focused domains like Telco and/or Banks is mandatory. Experience in Text Analytics is mandatory. Experience in managing virtual teams spread across time zones.","We are a leadning provider of Data Analytics and Big Data Engineering Solutions head quartered in Singapore. We provide highly scalable Big Data Analytics and Data Science Solutions to large corporates in ASEAN. Our services are complemented by our own Intellectual Property (IP), which is an AI based Text Analytics Engine that handles NLP based inisghts derivation from textual data. 
We have created an Artificial Intelligence (AI) platform to identify customer intent (e.g. intent to buy a car) by processing transactions & interactions. We enumerate customer profiles by determining personal attributes, relationships, life events, sentiments and buzz. This helps digital enterprises in sending effective marketing messages at scale and customise customer experience.
Some of our other IP (based on NLP) include resume scoring and matching for finding the optimal candidate for a job description.",79 AYER RAJAH CRESCENT 139955,Senior Executive,Full Time,"Consulting , Information Technology",3 applications,Posted 22 Jan 2019,Closing on 06 Feb 2019,Annually,"$80,000-$100,000"
54,Big Data Engineer  /  DevOps Engineer  /  Software Developer,ADD-ON APAC SINGAPORE PTE. LTD.,"Roles & Responsibilities Big Data Engineer  Responsibilities  Data sources integration and manipulation Design and build complex reports and dashboards       DevOps Engineer   Responsibilities  Responsible for deployment of advanced services on the cloud and on prem Implementation of automation solutions     Software Developer  Responsibilities  Assist in creating a tailor-made architecture Deployment of advanced services on the cloud Implement automation solutions Debug, troubleshoot and fix technical issues     Requirements Big Data Engineer  Job Requirements   3 years proven experience with big data tools preferably Splunk and/or ELK Proven scripting abilities in at least one of the following: Bash, Python, Ruby, Perl, PowerShell. Hands on Experience in building complex reports and dashboards based on big data platforms Hands on experience as cyber analyst or with SIEM tools– advantage Knowledge of cyber-attack techniques, threat vectors, risk management, and incident management Experience with implantation of cloud based big data systems and data analysis services  – advantage Experience with data visualization and charting (yFiles / d3.js / Chartist.js or similar) - advantage Excellent communication (writing and verbal)  skills in English, other languages - advantage Candidate must possess at least Bachelor's Degree/Post Graduate Diploma/Professional Degree in Engineering (Computer/Telecommunication) or equivalent.     DevOps Engineer   Job Requirements   3 years proven experience as a Linux/Windows Administrator  3 years proven experience with implementing end to end cloud based complex services     Design Implementation and optimization (technical and financial) Operation and monitoring   Hands on experience with big data solutions Hands on experience with cyber security technologies Very good understanding of networking, Linux and Windows administration. Experience with at least two of the following: Amazon Web Services, Microsoft Azure, Google Cloud Platform, VMware. Scripting abilities in at least one of the following: Bash, Python, Ruby, Perl, PowerShell. Creative troubleshooting skills and out-of-the-box thinking Excellent communication (writing and verbal) skills in English     Software Developer  Job Requirements  2+ years experience as full stack developer and web application development. Strong knowledge and experience with HTML5, CSS3, JavaScript(ES6) Experience with frontend frameworks. Proven scripting abilities in at least one of the following: Bash, Python, Ruby, Perl, PowerShell. Hand on experience with big data solutions preferably Splunk and/or ELK - advantage Hand on experience with cyber security technologies - advantage Experience with data visualization and charting (yFiles / d3.js / Chartist.js or similar) - advantage Graphic design orientation, passionate about clean design Experience with CSS preprocessors – advantage. Excellent communication (writing and verbal) skills in English       ","Add-On APAC Innovative Solutions is a team of highly experienced professionals with a burning passion to be recognized by our customers, channel and technology partners for our unique contribution to their success. We are Masters of Technology introduction and market penetration into Asia Pacific markets. “Innovative Solutions”, literally, is our middle name.
Now, we are expanding the team for a development of a breaking through solution for Cyber Security.
We are the Add-On APAC Innovative Solutions team, and we are the best at what we do!","ONE PEMIMPIN, 1 PEMIMPIN DRIVE 576151",Executive,Permanent,Information Technology,1 application,Posted 22 Jan 2019,Closing on 21 Feb 2019,,Salary undisclosed
55,"Data Analyst (SAS, R or Python)",OPTIMUM SOLUTIONS (SINGAPORE) PTE LTD,"Roles & ResponsibilitiesOptimum Solutions (Company Registration Number: 199700895N), is a full spectrum Software Solutions and Services Company. Software services from Optimum are designed to deliver Enterprise Client-Server/ Multi-tier and Web based solutions across the entire value chain, spanning on-site consulting services to turnkey software projects. We started our operations in March 1997. Role : Data Analyst (SAS, R or Python)RequirementsEssential Technical Skills:  §  Degree in Finance, Statistics, Computer Science or related field §  Knowledge of either SAS, R or Python §  Good understanding of Hadoop Database §  Strong Knowledge of Tableau or similar visualization tools §  Proficient in excel and SQL §  Knowledge of statistical modelling and machine learning will be an added plus §  Understanding of the ETL process  Engage and execute the dashboards on Tableau or similar visualization tools Explore statistical and automation tools like R, SAS, Python for predictive and prescriptive analytics  Engage relevant technology teams to embed advanced statistical tools",OPTIMUM SOLUTIONS (SINGAPORE) PTE LTD,"PLAZA 8 @ CBP, 1 CHANGI BUSINESS PARK CRESCENT 486025","Senior Management, Manager",Contract,Information Technology,0 application,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$5,000-$7,500"
56,Big Data Software Engineer,ADECCO PERSONNEL PTE LTD,"Roles & ResponsibilitiesThe department is responsible for development and maintenance of Risk and Finance applications used by worldwide users covering Market Risk, Counterparty Risk, Finance domain. The applications are in-house developments with a mix of Microsoft and open source technologies.  The open position is to join one major investment project to tackle the regulatory requirement by redesigning information system platform to be global and adaptable enabling automated reporting and real-time processing and monitoring. The project will transform application landscape and bring it to the next level.  Main Responsibilities:  Lead technical study into a propose solution, while involving expertise from infrastructure big data expert, business analyst requirement Document proposed design and develop the solution Implicitly ensure all CI-CD artefacts are part of the solution Perform code review while fostering knowledge and coaching best practices to team members Interact and provide reporting to project managers Monitor technical risk and escalate appropriately to management  The position requires autonomy and reliability in performing duties with initiatives and leadership when it comes to all non-functional deliverables such as testing tools, mocking objects, production monitoring concerns, quality control including performance and load testing.Requirements At least 7 years in Software development At least 6 years in Java/J2EE development At least 4 years experience in streaming solution Hands on Data ingest and data processing technology like Spark streaming and Spark Hands on Messaging systems like Kafka, Flume or ActiveMQ, MQSeries or RabitMQ Hands on knowledge on Hadoop (preferably Hortonworks distribution) - HDFS, HBase, Hive, ORC/Parquet Build tool - Maven/sbt/ant, UML, Restful web services, Jenkins/Team City, Source management – SVN/GIT, TDD using Junit, Jira/QC  Good to have:  Solution design using proven patterns, awareness of anti-patterns, performance tuning, especially in streaming Knowledge of tools like Phoenix, ElasticSearch, Sqoop, StreamSets are good to have. Basic understanding of finance and investment banking  Other Professional Skills and Mind-set  Excellent written and verbal communication skills for both team mates and management Strong analytical and problem solving skills Proficient software development life cycle Appetite to follow technology trend and participate to communities  Prepare your resume in word document (please include your current salary package with full breakdown such as base, incentives, annual wage supplement etc.) and expected package with your notice period (Including leaves to offset) and email it to TechnicalStaffing@adecco.com All shortlisted candidates will be contacted. Wai Yun Wen EA License No: 91C2918 Personnel Registration Number: R1330726","The Adecco Group is the world's leading provider of HR solutions. With over 31,000 FTE employees and over 5,200 branches, in over 60 countries and territories around the world, we offer a wide variety of services, connecting more than 650,000 associates with over 100,000 clients every day.
The services we offer fall into the broad categories of temporary staffing, permanent placement, career transition and talent development, as well as outsourcing and consulting. The Adecco Group is based in Zurich-Glattbrugg, Switzerland and we are a Fortune Global 500 company listed on the SIX Swiss Exchange.","SHAW CENTRE, 1 SCOTTS ROAD 228208","Professional, Executive","Contract, Full Time","Banking and Finance, Information Technology",1 application,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$6,000-$9,000"
57,Data Solution Architect,MICROSOFT OPERATIONS PTE LTD,"Roles & ResponsibilitiesMicrosoft envisions a world where passionate innovators come to collaborate, envisioning what can be and taking their careers places they simply couldn’t anywhere else. This is a world of more possibility, more innovation, more openness, and sky’s-the-limit thinking – a cloud-enabled world. Our mission is to empower every person and every organization on the planet to achieve more. This mission is ambitious and at the core of what our customers and employees care deeply about. We have unique capability in harmonizing the needs of both individuals and organizations. We deeply care about taking our ideals and vision global and making a difference in lives and organizations in all corners of the planet. We are always learning. Insatiably curious. We lean into uncertainty, take risks, and learn quickly from our mistakes. We build on each other’s ideas, because we are better together. We stand in awe of what humans dare to achieve and are motivated every day to empower others to do more and achieve more through our technology and innovation. Together we make a difference. To learn more about Microsoft’s mission, please visit: https://careers.microsoft.com/mission-culture Check out all of our products at: http://www.microsoft.com/en-us Microsoft aspires to help our customers achieve their own digital transformation, leveraging the power of Microsoft Cloud solutions and services. To this end, Microsoft is investing in a dedicated Customer Success team that will help Microsoft customers successfully adopt Microsoft Cloud solution and services. We are looking for a highly motivated and passionate Advanced Analytics and Artificial Intelligence Cloud Solution Architect to drive high priority customer initiatives on the Microsoft Azure Platform in collaboration with customers and the Microsoft field in strategic accounts segment of our business. This is a customer facing role, owning overall technical relationship between customer and Microsoft Advanced Analytics and Artificial Intelligence Platform. You will own the Advanced Analytics and Artificial Intelligence technical customer engagements including: architectural design sessions, specific implementation projects and/or Pilots. The ideal candidate will have experience in customer-facing roles and success leading deep technical architecture discussions with senior customer executives, Enterprise Architects, IT Management and Developers to drive Advanced Analytics and Artificial Intelligence solutions.  Key responsibilities include: * Understand customers’ overall data estate, IT and business priorities and success measures to design implementation architectures and solutions (Microsoft and 3rd party solutions) using advanced analytics and artificial intelligence * Apply technical knowledge to architect solutions that meet business and IT needs, create AA/AI roadmaps, and ensure long term technical viability of new deployments, infusing key analytics and AI technologies where appropriate (e.g. Azure ML, ML Server, BOT framework, Cognitive Services, Azure Databricks, etc.) * Develop deep relationships with key customer IT decision makers, who drive long-term cloud adoption within their company to enable them to be cloud advocates * Maintain and advance deep technical skills and knowledge, keeping up to date with market trends and competitive insights, and share within the technical community * Be a Voice of Customer to share insights and best practices, connect with Engineering team to remove key blockers * Be an Azure Platform evangelist with customers, partners and external communities * Assess the Customers' knowledge of Azure platform and overall cloud readiness to support customers through a structured learning plan and ensure its delivery through partnersRequirementsExperiences Required:  * Technical Degree: min of Bachelors in Computer Science or adjacent fields  * Deep understanding of Microsoft AI and data platform technologies, BI technologies, with the technical aptitude and experience to learn new technologies and understand relevant cloud trends  * Breadth of technical experience and knowledge, with depth in two or more of the following areas: Business Intelligence, Big Data, Data Governance, Data Science, Machine Learning, Artificial Intelligence  * 5+ years of success in consultative/complex technical sales and deployment projects (where necessary, managing various stakeholder relationships to get consensus on solution/projects) required  * Proven track record of building deep technical relationships with senior IT executives and growing data services in large or highly strategic accounts  * Proven track record of driving decisions collaboratively, resolving conflicts and ensuring follow through with exceptional verbal and written communication skills  * Presentation skills with a high degree of comfort with both large and small audiences (Senior Executives, IT management and developers)  * Prior work experience in a Consulting/Architecture position within a software and/or services company such as Amazon, Google, SalesForce, VMware, Google, IBM, Avanade, T-Systems, Wipro, CSC, HP, Infosys, ServiceNow, Dell, TCS  * Travel required: 0-30 Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances.    Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.  ",MICROSOFT OPERATIONS PTE LTD,,Non-executive,Full Time,Information Technology,2 applications,Posted 22 Jan 2019,Closing on 21 Feb 2019,Annually,"$164,500-$246,500"
58,Senior Data Base Administrator (MySQL Server DBA),TANGSPAC CONSULTING PTE LTD,"Roles & ResponsibilitiesWorking for a large global international bank with large regional database in singapore, you will be carrying out DBA responsibilities as follow :  You will be working as DBA to administer development/test and production database servers You will support MySQL databases and work with infrastructure DBA to ensure performance Ensuring high availability, and security of the databases Install and maintain Database products , including patching, upgrades, reorganizing database objects etc Work with development team on testing, deployment Carrying out back up and recovery Carrying out physical and logical database design Performance optimization Troubleshooting Database replication Repair of databases RequirementsPreferred Skills:  As MySQL Server DBA:   With more than 4 years of MySQL DBA experience Experience with stored procedures, triggers, views, constraints and cursors Logical and Physical database design, performance, scalability and tuning reviews/assessments (DB and SQL tuning), and query monitoring Backup recovery, high availability/Cluster and DR Strong skills in Replication Assisting, troubleshooting and guiding developers with any issues Knowledge of additional DBMS's is a plus such as Oracle Must have strong Windows and Linux background skills Strong problem research and resolution skills Performance monitoring and tuning background    Additional Preferred Skill Requirements:  Knowledge of the Enterprise Architecture standards Knowledge of the Systems Engineering Life Cycle methodology Familiarity with the complexities of working with the data centres- self-starting/self-driven; requires minimal guidance Exceptional intrapersonal and verbal/written communication skills Individually capable, while able to work successfully as a team player in a team-oriented environment on a daily basis Able to work effectively in diverse environments with troubleshooting skills including areas such as storage, OS, patches, ASM and networking Comfortable working in a dynamic environment, where use of and building multiple skill sets concurrently is required ","Tangspac Consulting is an award-winning professional staffing firm with a 20-year footprint in Asia and headquarters in Singapore dating back to 1993. It offers bespoke contingency search and professional services across various Finance & Technology sectors. 

Our team of consultants has unparalleled expertise and track-record in serving both buy-side and sell-side firms, including the largest names on Wall Street. We have successfully placed thousands of banking professionals across various business & technology verticals. Clients range from Corporate & Investment Banks, Asset Managers, Custodians, Trusts, Private Banks, to other Publicly Traded Companies.
  Tangspac is a founding member of The Association of Professional Staffing Companies (APSCo) Asia, which is a trade body originally established in the UK that maintains close relationships with key government departments and agencies on behalf of the professional staffing industry.","THE OCTAGON, 105 CECIL STREET 069534",Non-executive,Full Time,Information Technology,1 application,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$6,000-$8,000"
59,Hadoop (Big Data) Administrator,INVOSYSTEMS SOLUTIONS PTE. LTD.,Roles & Responsibilities4-5 Years of total experience. Knowledge on Hadoop (Cloudera preferred) Experience in administrating a Hadoop environment on day2day basis. Hand on experience in system administration (e.g. execute patch mgmt.) Liaising with customer before application rollout into Hadoop environment Daily system health check (routine check to ensure Hadoop cluster is steady) Basic ITSM knowledge to ensure process are being followedRequirements4-5 Years of total experience. Knowledge on Hadoop (Cloudera preferred) Experience in administrating a Hadoop environment on day2day basis. Hand on experience in system administration (e.g. execute patch mgmt.) Liaising with customer before application rollout into Hadoop environment Daily system health check (routine check to ensure Hadoop cluster is steady) Basic ITSM knowledge to ensure process are being followed,"INVOSYSTEMS SOLUTIONS PTE. LTD.
Invosystems provides Software Products, Consulting, Infra services, eLearning, Big Data, IoT Solutions and Implementation Services",,Professional,Full Time,Information Technology,0 application,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$4,000-$6,500"
60,senior full stack Developer,NTT DATA SINGAPORE PTE. LTD.,"Roles & Responsibilities Build applications with modern cloud-native architecture design. Build web-based Java/AWS applications that processes huge data volumes and real-time streaming. Perform deployments and configuring engines for best performance (Should have exposure to performance testing and fine-tuning applications) Translating customer requirements and formulating detailed specifications from which programs are written. Work with Development lead to move complex requirement into development pipeline. Applies TDD/BDD concepts in developments to achieve test automation. Actively contribute in all phases of the SDLC to ensure that architecture is implemented in accordance to the approved design, framework and technology stack. Involve in sprint planning and performs code reviews as required.  Collaborate with other team members and stakeholders.Requirements Experience with Agile methodology and design principles. The ability to work with loosely defined requirements and exercise your analytical skills to clarify questions, share your approach and build/test elegant solutions in weekly sprint/release cycles. Development experience in Java/Scala and takes pride in producing clean, maintainable code. Show passion in designing, and developing a distributed application, good exposure in Microservices. At least 4 to 6 years of experience in one or more areas of big data and machine learning preferred. Development experience Apache Spark, Apache Hadoop, Apache Airflow will be an advantage. Minimum 3 years of working experience in Solaris/Linux. Experience in UI Development using AngularJS4, ReactJS, ReactNative. In-depth knowledge in Spring Boot, Spring, Hibernate framework. Working experience on any messaging systems like Active MQ, Websphere MQ and Kafka. Experience with containerization and cloud platforms (OpenShift, Kubernetes, Docker). Proficient in tools such as Git, Bitbucket, Jenkins, Artifactory, Nexus. Establish Continuous integration and Code Deployment, able to write Cloud Deployment Scripts. Experience with wide variety of databases like SQL [MariaDB], NoSQL[MongoDB], Oracle, MS-SQL. Strong understanding of Distributed systems. Knowledge on API Management and API Gateway concepts. Ability to work in a fast-paced environment both as an individual and team contributor. ","NTT DATA Group provides its clients world-class IT solutions. Its vast experience in end-to-end solutions for diverse industries, on many different platforms, allows them to deliver measurable results that meet or exceed every expectation. Its IT service portfolio includes business consulting, design, implementation and operation & maintenance support.  NTT DATA’s solution portfolio extends to Industrial package implementation, SAP, Business Intelligence, Financial Service, Cloud Service and Public infrastructures such as custom clearing, geographical information system and etc.","KEPPEL TOWERS, 10 HOE CHIANG ROAD 089315","Professional, Senior Executive",Contract,Information Technology,2 applications,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$5,500-$9,900"
61,system engineer,TECH DATA ADVANCED SOLUTIONS (SINGAPORE) PTE. LTD.,"Roles & ResponsibilitiesPrincipal Responsibilities:        Provide detailed scope of work on various RedHat implementation projects Install, upgrade and migrate RHEL (Red Hat Enterprise Linux) Manage, troubleshoot, configure and harden RHEL servers Experienced in Redhat clustering (rgmanager and pacemaker) and RedHat Virtualization Strong shell scripting and yaml scripting knowledge for systems automation Install and configure application such as Red Hat Jboss, FUSE, AMQ and JBoss web server Experience in Red Hat Ansible and able to write yaml scripts. Experienced  on Containers and Dockers (RedHat OpenShift) Experienced in implementing OpenShift with OpenStack Provide strong production support for client applications Executes daily activities and processes on support calls Troubleshooting of production issues and provides a detailed root cause analysis report for the clients including L 1/2 troubleshooting and resolution on any Red Hat products. Able to support all Red Hat implementation   RequirementsKnowledge and Skills:  Strong knowledge in Red Hat domain Added advantage if candidate has knowledge on vmware and hyperv Added advantage if candidate has knowledge on Puppet and Chef Expertise in Red Hat Products implementation and delivery. Seeks to build high customers satisfaction (internal and external) Good Communication skills (Both written and oral)  Experience:  Candidate must have 5 to 8 years of relevant Red Hat experience  Education/Certification:  University Degree or Equivalent Must be RHCE certified Must be Ansible, Openshift and Openstack Certified   ","Tech Data Corporation is one of the world’s largest wholesale distributors of technology products, services, and solutions. Its market-leading positions in the Americas and Europe, advanced logistics capabilities, and value-added services enable 115,000 resellers to efficiently and cost effectively support the diverse technology needs of end users in more than 100 countries. Our team is the best and brightest in the industry, as diverse as the products we provide, and propelled by a passion for winning that fuels an entire company. Dedicated to a proven strategy of execution, diversification and innovation, we leverage our unmatched logistics capabilities and global IT platform, providing the value-added services and go-to-market strategies that enable our channel partners to thrive. Tech Data is currently ranked No. 83 on the Fortune 500® and has been named one of Fortune’s “World’s Most Admired Companies” for eight straight years.","TECHPOINT, 10 ANG MO KIO STREET 65 569059",Professional,Full Time,Engineering,1 application,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$5,000-$6,000"
62,L3 Network Engineer,NTT DATA SINGAPORE PTE. LTD.,"Roles & ResponsibilitiesResponsibilities  Configure and install various network devices and services (e.g., routers, switches, firewalls, load balancers, VPN, QoS) Perform network maintenance and system upgrades including service packs, patches, hot fixes and security configurations Monitor performance and ensure system availability and reliability Monitor system resource utilization, trending, and capacity planning Provide Level-2/3 support and troubleshooting to resolve issues Work within established configuration and change management policies to ensure awareness, approval and success of changes made to the network infrastructure Select and implement security tools, policies, and procedures in conjunction with the company’s security team Liaise with vendors and other IT personnel for problem resolution RequirementsCisco ASR Routers 1000 & 9000, Catalyst Switches 9300/9500/4500 , QOS, Nexus(good to have exposure on 5K 7K)  CCNP or higher (CCIE and/or CISSP highly valued) Deep understanding of networking protocols (e.g., IPSEC, HSRP, BGP, OSPF, 802.11, QoS) Solid understanding of the OSI or TCP/IP model Hands-on experience with monitoring, network diagnostic and network analytics tools   ","NTT DATA Group provides its clients world-class IT solutions. Its vast experience in end-to-end solutions for diverse industries, on many different platforms, allows them to deliver measurable results that meet or exceed every expectation. Its IT service portfolio includes business consulting, design, implementation and operation & maintenance support.  NTT DATA’s solution portfolio extends to Industrial package implementation, SAP, Business Intelligence, Financial Service, Cloud Service and Public infrastructures such as custom clearing, geographical information system and etc.","KEPPEL TOWERS, 10 HOE CHIANG ROAD 089315","Professional, Senior Executive",Contract,Information Technology,3 applications,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$5,500-$9,900"
63,Murex Support Analyst,NTT DATA SINGAPORE PTE. LTD.,"Roles & Responsibilities To provide day-to-day production support for the Murex/MLC/Risk users (Front office, Back-office, Finance etc.). To carry out Duty Support rotations among the team members. Mostly on-call basis during off office hours. To carry duty hand phone during support duty week and to carry out implementations on weekends. Trouble-shoot Technical related problems and take corrective action To develop monitoring tools/alerts to create proactive actions  To work with third party vendor/support team to provide a seamless support model for the business. Able to take ownership of issues and follow through to closure. To coordinate and perform system maintenance process. To setup and support Murex/MLC/VaR Environments for User Acceptance Testing. To assist in rolling out of new version of the application adhering to the best practices of the release management procedures. To be able to drive himself/herself to learn new things while dealing with daily production support To communicate effectively and work efficiently with a group of people supporting both functional/technical areas. Requirements IT Support experience with minimum 2 years would be desirable. Working experiences in a Unix/Linux platform is a must. Skills in Windows environment is a plus. Technical skills on Sybase/Oracle SQL, Unix Shell scripting is highly desirable. Experience with Symphony (Grid Computing) would be a plus. Development skills (Java, Perl, Unix Shell scripting) and experience with technologies such as (HTML, JavaScript, XML, XSL, JSON, J2EE) is a plus. ","NTT DATA Group provides its clients world-class IT solutions. Its vast experience in end-to-end solutions for diverse industries, on many different platforms, allows them to deliver measurable results that meet or exceed every expectation. Its IT service portfolio includes business consulting, design, implementation and operation & maintenance support.  NTT DATA’s solution portfolio extends to Industrial package implementation, SAP, Business Intelligence, Financial Service, Cloud Service and Public infrastructures such as custom clearing, geographical information system and etc.","KEPPEL TOWERS, 10 HOE CHIANG ROAD 089315","Professional, Senior Executive",Contract,Information Technology,1 application,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$5,000-$9,000"
64,Informatica Developer,ASTEK SINGAPORE INNOVATION TECHNOLOGY PTE. LTD.,"Roles & ResponsibilitiesThis role requires a strong, technical, hands-on person focusing on Informatica infrastructure. The successful candidate will be a member of a dynamic IT Architecture team and will work with other Singapore, Hong Kong and regional IT teams.   Direct Responsibilities  The position holder will be:  ·       Working with Business team to understand the requirements. ·       Managing and supporting Informatica in Linux environment. ·       Designing and developing complex Informatica ETL processes that integrate large data sets from multiple sources ·       Loading data warehouse objects including dimensions, hierarchies, fact tables and aggregates ·       Ability to create the metadata layers including physical, semantic and presentation layers ·       Experience with Oracle Data Warehouse Console (DAC)  ·       Loading data into an enterprise data warehouse environment  ·       Developing and maintaining Informatica PowerCenter solutions  ·       Performing systems and data analysis to implement and optimize Informatica mappings and ETL workflows, data flows, shell scripts and stored procedure ·       Ensuring accuracy and integrity of data and applications through analysis, coding, writing clear documentation and problem resolution ·       ETL support experience: monitor, troubleshoot, track and document day-to-day production issues ·       Experience in setting up ETL using Oracle EBS as the data sourceRequirementsTechnical and Behavioural Competencies / Specific Qualifications:  ·       At least 5 years of experience of Informatica development. ·       Experience working with a job scheduler application (Autosys) to design and schedule Informatica workflow ·       Experience with RDBMS (Oracle/SQL Server etc) and writing and tuning Oracle SQL and PL/SQL statements ·       Takes initiative and is results driven ·       Strong decision making and analytical skills ·       Act with integrity ·       Ability to manage change and complexity with confidence ·       Strong team player ·       Client focused and commercial thinking ·       Excellent interpersonal and communication skills ·       Self-motivated and genuine interest in Banking and Finance ·       Proficiency in Microsoft office (MS Word, Excel & Power point) ·       Exposure to big data and programming is a plus","Astek has been providing IT and engineering solutions for some of the world’s largest industrial and services groups for over 25 years.
We support our clients with the creation and development of their new products in four main areas of  expertise:
- Information technology and systems (IT & IS);
- Industrial engineering and product development;
- Internet of Things (IoT);
- Digital, web and mobile solutions.
Our Group is operating for 30 years and Astek is a community of 2,500 passionate experts who empower our clients in over 14 countries throughout Europe, APAC, the Middle East and the Americas.
Some of our clients include BNP Paribas, CA-CIB, Societe Generale, Amadeus, Air France, Alstom, Airbus, Thales, Safran, Faurecia, Valeo, Renault, Jaguar, PSA, BMW, Daimler, Schneider Electric, Areva, ENGIE, Veolia, Total…
Our team is dedicated to offering our global clients project support while guaranteeing a consistent level of service alongside a commitment to excellence and strong core values.
We’re always looking for smart, talented, driven, down-to-earth, fun-to-work-with people who want to make a positive and meaningful impact.
To join our community!
www.asteksingapore.com
   ","HONG LEONG BUILDING, 16 RAFFLES QUAY 048581",Executive,Permanent,Information Technology,3 applications,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$6,000-$9,000"
