,title,company,description,company_overview,location,role,hours,industry,applications,posted,closing,salary_type,salary
122,Asset Development Leader (EDDC),A*STAR RESEARCH ENTITIES,"Roles & ResponsibilitiesThe main responsibility of an Asset Development Leader (ADL) is to ensure success of one or more EDDC programmes by defining, planning and executing the overall early development strategy for her/his assets. When required, the ADL provides leadership in executing clinical development by managing external sites and vendors, as well as internal stakeholder, ensuring that all processes associated with the monitoring and site management organization required during the execution phase of EDDC clinical trials are in place, trial sites are managed, and data is delivered to the appropriately defined cost/quality measures, and in the required time frames. Major activities  Designs together with the project team a ‘state-of-the-art’ asset development strategy for the project based on patient, regulatory and commercial needs Ensures that projects are progressed rapidly through early development and positioned competitively in the global market place Constantly reviews the market environment in order to ensure the project strategy is meeting patient, regulatory and commercial needs Networks with Key Opinion Leaders and maintains effective external scientific advisory boards Collaborates with relevant advocacy groups Actively seeks opportunities to represent EDDC in various external forums and panels, such as industry consortia, government-industry panels, professional societies and patient-focused groups Embed compliance as fundamental business principle within all she/he does Oversee development of the Target Product Profile (TPP) and revisions thereof Provides business guidance to early assets Proposes alternative development scenarios with respect to risk, benefit, budget, and timelines for senior management decision Ensures timely and transparent and objective communications about programme status Actively seeks feedback from team members on her/his performance, and on how the team interactions/decisions/meetings can be improved Activities may also include:     Oversight of monitoring and site management activities performed by external service providers (including management of insourced monitors, performance of shadow monitoring visits, oversight of site selection, initiation, periodic monitoring) to ensure patient safety and adherence of the site to GCP, handling of corrective actions and preventative actions (CAPA) Operational support of any outsourcing activities (SOP management, information flow management, contract/support review and others) Management of all EDDC clinical contracts (study as well as project related) in close liaison with procurement and legal Providing point of contact within EDDC for topics regarding external supplier/sites with regard to contract management, site management, monitoring, performance/KPI review   May take the lead on cross-functional initiatives for selected new processes.  These statements are not intended to be an exhaustive list of all responsibilities, duties, and skills required of people assigned to this job, but are instead intended to describe the general nature and level of the work.   Value added By effectively leading a project team from setting the strategy to ensuring its implementation, she/he ensures that her/his product is developed rapidly and positioned competitively in the global market place which drives the value not only of the asset but EDDC’s overall portfolio. Key performance indicators  Effective leadership in strategic planning and execution of clinical development strategy Accountable for the Therapeutic Development group in achieving goals and objectives set for the group Feedback of peers, subordinates, external and internal stakeholders Adherence and ensuring subordinates’ adherence to A*STAR Code of Conduct   Requirements PhD in Life Sciences or related field   Minimum 5 years in developing compounds through development phases and ideally leading one or more agents to a regulatory approval Strong aptitude to set a vision for an organisation, develop multi-disciplinary strategies and mobilize cross functional employees to achieve their objectives Excellent verbal and written communication skills Strong analytical and strategic skills with good business acumen Ability to deal with ambiguity High customer focus Able to embrace change and possess the ability to effectively work in an international and multicultural environment Excellent networking abilities with internal and external stakeholders Demonstrated people management skills, leadership and problem-solving skills Process and results driven as well as being able to work in a team-orientated manner, interact with a wide range of people and build strong positive relationships and lead cross-functional initiatives Computer literacy International drug development experience and interaction with FDA, EMA, CFDA is preferred. ",No information added.,"UOB PLAZA, 80 RAFFLES PLACE 048624",Senior Management,Full Time,Sciences / Laboratory / R&D,0 application,Posted 28 Jan 2019,Closing on 27 Feb 2019,,Salary undisclosed
123,"Accounts Officer (3-6 months contract, Science Park, $1800-2000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,"Roles & ResponsibilitiesAccounts Officer (3-6 months contract, Science Park, $1800-2000) Company is an established shipping companylocated in Science Park, they need an additional headcount to work on contractual basis for the next 3-6 months Job Responsibilities:-  Reporting to the Accountant, he/she will perform data entry and invoicing using UBS accounting system Assist in month end reporting and support day-to-day finance operations / bank reconciliation / keying and checking of journal entries Handle administrative duties of finance team   RequirementsJob Requirements:-  Possess a recognized Diploma / Degree in Accountancy Able to start work immediately and commit to work for next 3-6 months  (Contract is convertible to permanent)  Able to use UBS accounting system will be advantageous (but not a must) Work location: Science Park 5 days’ work week (Mon to Fri 9.00 am to 6.00 pm) Able to work overtime during closing (for a few days) Salary: S$1800-2000 per month  We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to hr @machspeed.com.sgfor faster processing. Alternatively, please visit http://www.facebook.com/MachspeedHR for more jobs available, thank you. Shortlisted candidates will be contacted for interview session via phone. Thank you very much. Agency License No. 12C6200 / EA Personnel No.: R1548977","The consultants at Machspeed Human Resources Pte Ltd have a passion to assist people in finding a career they desire. We formed a group endeavor to being the leader in the human resource solutions industry providing superior customer service and prompt responsiveness to both our clients and candidates.
Go to our website www.machspeed.com.sg to find out more about us or email us hr@machspeed.com.sg with your your resume now!
   ","GOLDEN WALL CENTRE, 89 SHORT STREET 188216",Professional,Contract,Accounting / Auditing / Taxation,0 application,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$1,800-$2,000"
124,"Senior Engineer, Driving Software Development",CONTINENTAL AUTOMOTIVE SINGAPORE PTE. LTD.,"Roles & Responsibilities• Development of software algorithms (driving functions) for operation of driverless vehicle • Development of algorithms for situation analysis, decision making and vehicle control • Leverage environmental model from sensor data towards action signals for propulsion, steering and braking • Development of system architecture solutions to ensure reliability and safety • Permanent alignment with Continentals worldwide driving functions development team • Strong interaction with perception team • Supporting commissioning of driving functions in prototype vehicles • Leverage new algorithm approaches and evaluation of their performance from driving test resultsRequirements• Min Degree in Electrical Engineering, Automotive Engineering, Computer Science or comparable qualification • 3+ professional experience in software development – automotive is of advantage • Experience in driving functions and vehicle controls development is an advantage • Knowledge in software architecture methods and object-oriented programming languages (e. g. Python, C++) is an advantage. • Good knowledge of middleware such as AUTOSAR, ROS is a plus. • Experienced in systematic problem-solving approaches • Experience in Agile development methods of advantage (Scrum, Kanban) • Excellent communication skills • Strong analytical skills. • Willingness to travel","CONTINENTAL AUTOMOTIVE SINGAPORE PTE. LTD.
  With sales of €33.3 billion in 2013, Continental is among the leading automotive suppliers worldwide and currently has approximately 178,000 employees in 49 countries. As a supplier of brake systems, systems and components for powertrains and chassis, instrumentation, infotainment solutions, vehicle electronics, tires and technical elastomers, Continental contributes to enhanced driving safety and global climate protection. Continental is also a competent partner in networked automobile communication. Continental contributes to enhanced driving safety and global climate protection. Continental is also a competent partner in networked automobile communication.
Information management is at the very heart of the Interior Division, which provides a range of products that includes instrument clusters and multi-functional displays, control units, electronic car-entry systems, tire monitoring systems, radios, multimedia and navigation systems, climate control systems, telematics solutions and cockpit modules and systems. That is why we want you at our facility in Singapore.","CONTINENTAL BUILDING, 80 BOON KENG ROAD 339780",Professional,Permanent,Engineering,0 application,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$6,000-$11,000"
125,"Senior Engineer, Vehicle Integration & Validation",CONTINENTAL AUTOMOTIVE SINGAPORE PTE. LTD.,"Roles & Responsibilities• Development of Sensor Analysis and Environmental model solutions on basis of AV “Mainstream“ development, pushing the boundaries in terms of scenarios and features and reflecting them in test campaigns • Development of sensor fusion and tracking algorithms • Analyzing and reviewing sensor data to evaluate sensor performance • Designing and conducting tests to validate sensor fusion performance • Creating and maintaining documentation including algorithm design, supporting functional safety & systems engineering analysis • Researching new methods or algorithms of sensor fusionRequirements• Degree in Electrical Engineering, Computer Science or comparable qualification • 5+ professional experience in automotive, software engineering • Understanding of overall architecture of autonomous vehicle platform and major components • Advanced knowledge in Robotics (SLAM, Sensor Fusion, localization, large scale mapping) • Hands on experience with LiDAR, Camera, RADAR • Knowledge in software architecture methods and object-oriented programming languages (e. g. Python, C++) of advantage. • Experienced in systematic problem-solving approaches • Experience in Agile development methods of advantage (Scrum, Kanban) • Excellent communication skills • Strong analytical skills • Willingness to travel","CONTINENTAL AUTOMOTIVE SINGAPORE PTE. LTD.
  With sales of €33.3 billion in 2013, Continental is among the leading automotive suppliers worldwide and currently has approximately 178,000 employees in 49 countries. As a supplier of brake systems, systems and components for powertrains and chassis, instrumentation, infotainment solutions, vehicle electronics, tires and technical elastomers, Continental contributes to enhanced driving safety and global climate protection. Continental is also a competent partner in networked automobile communication. Continental contributes to enhanced driving safety and global climate protection. Continental is also a competent partner in networked automobile communication.
Information management is at the very heart of the Interior Division, which provides a range of products that includes instrument clusters and multi-functional displays, control units, electronic car-entry systems, tire monitoring systems, radios, multimedia and navigation systems, climate control systems, telematics solutions and cockpit modules and systems. That is why we want you at our facility in Singapore.","CONTINENTAL BUILDING, 80 BOON KENG ROAD 339780",Professional,Permanent,Engineering,0 application,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$6,000-$9,900"
126,Executive Assistant,NEXUS INTERNATIONAL SCHOOL (SINGAPORE) PTE. LTD.,"Roles & ResponsibilitiesPrincipal Accountabilities:   Using a variety of software packages, such as Google tools and MS Office to produce correspondence and documents, and maintain presentations, records, spreadsheets and databases   Managing diaries and school wide calendars   Organising and servicing meetings, including liaison with corporate HQ in Malaysia. Including but not limited to:     Collation and distribution of Monthly Management Meeting (MMM) Agenda and   Documentation Pack   Collation and distribution of Board Meeting Agenda and Documentation Pack     Creating and sharing the weekly bulletin   Sorting and distributing incoming post, in-trays and out-trays as directed   Organising and storing paperwork, documents and computer-based information, including document control administration and website updates, as directed   Photocopying and printing various documents, sometimes on behalf of other colleagues   Analysing and manipulating statistical data   Arranging both in-house and external events   Providing support to other administrative functions including, but not limited to, admissions and accreditation   Working under the direction of the Office Manager to complete tasks or projects as assigned   Assisting the recruitment process with all stakeholders   Whilst every effort has been made to explain the main duties and responsibilities of the post, each individual task undertaken may not be identified. Employees will be expected to comply with any reasonable request from a manager to undertake work of a similar level that is not specified in this job description. This job description may be amended at any time following discussion between the principal and member of staff, to be reviewed annually.  RequirementsExpenditure Authority Up to budget allocations consistent with school policies Key Relationships The Executive Assistant reports to the Principal via Office Manager. In addition the Executive Assistant will develop and maintain effective working relationships with:   Senior Leadership Team (SLT)   Other academic staff   Administration staff   Parents   Learners   Personal Specification Qualifications and Training   A tertiary qualification   Secretarial certification (preferred)   Experience   Experience in a similar position   Experience in an international school environment (preferred)   Knowledge and Understanding   Functional knowledge of Google tools   Experience and knowledge of MS Office   Experience with data analysis (knowledge of Excel and/or databases would be useful)   Person Qualities   A demonstrated and genuine liking and appreciation of children   Inclusive   Resilient, flexible and adaptable   Sense of humour   High standards and expectations   Motivated   Attention to detail   Core Competencies We are looking for someone who can   Establish and maintain good relationships with colleagues, learners and parents   Communicate effectively in Standard English both orally and in writing   Deal effectively and non confrontationally with learners and staff   Positively influence others   Listen actively   Motivate and engage with colleagues  ","Nexus International School, Singapore (NISS) provides well-balanced international curricula for 3-18 year old students that are based on the best standards and practices used around the world.  NISS is an authorized International Baccalaureate (IB) World School – for the Primary Years Programme (PYP) and Diploma Programme (DP).  We offer IGCSE examinations in the Secondary School.
We are a member of the Council of International Schools (CIS) and an approved Cambridge International Examinations (CIE) centre and are currently a candidate school for CIS/WASC accreditation.  Our campus is centrally located along Ulu Pandan Road, nearby Holland Village area.
Due to the rapid growth of our increasingly popular school, we are looking to recruit a suitably qualified individual to join our team..",201 ULU PANDAN ROAD 596468,Executive,Permanent,Admin / Secretarial,0 application,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$3,000-$4,000"
127,Automation Architect (TOSCA),ARYAN SOLUTIONS PTE. LTD.,"Roles & ResponsibilitiesAutomation Architect (TOSCA)  Job Type: permanent Salary: SGD 6500 – 7500 per month Job Description  6+ years’ experience of Test Automation Framework implementation and Framework types Directing and coordinating the implementation of test automation and other test tools Experience of TOSCA tool and framework Experience in both Test design & Test automation using TOSCA Experience in Service Virtualization and service automation. Knowledge of Selenium & also SV tools like CA Lisa is added advantage. Selecting or identifying areas/test cases for Automation. Designing methods for the creation of test data Designing & Implementing Test Automation Strategy. Creating, Enhancing, debugging and Running Tests. Handling changes and performing Regression Testing. Good knowledge of Test Object Model and Descriptive Programming. Understanding and experience with Continuous Integration model   RequirementsInterested candidates, please send over your resume to recruitment@aryansolutions.tech or call at 65-67087429 Ext: 201 for a confidential discussion.","Aryan Solutions (earlier known as Aryan Search) is a Technology Consulting & Staffing Company that specializes in providing Technology solutions, Search, Staffing & Managed Services to Local and Multi-national Companies with in APAC, SEA, Australia & Japan who are leaders in Financial Services, Hedge funds, Asset Management, Telecommunication, Information Technology, Manufacturing and Government & Public Sector.
Aryan Solutions is headquartered in Singapore with offices in USA (NJ), KL (Malaysia), Hyderabad & Lucknow (India). We have a team highly experienced Consultants working across the Region covering Singapore, USA, Malaysia, Indonesia, HK, China, Australia & Japan.
Our staff augmentation and managed services make business evolve them into global enterprise. We specializes in providing Technology solutions, Managed Services, Staffing & Search Services to Local and Multi-national Companies with in APAC, SEA, Australia & Japan who are leaders in Financial Services, Hedge funds, Asset Management, Telecommunication, Information Technology, Manufacturing and Government & Public Sector.
MANAGED SERVICES
Aryan Solutions We are very experienced in helping our clients transform talent acquisition processes, from greenfield strategy to brownfield improvements, restructuring and performance measurements.
Some of our clients have included rapidly growing start-ups, international top tier banks, and various other high tech firms who are vulnerable to talent sourcing and retention.
Some of our clients have included rapidly growing start-ups, international top tier banks, and various other high tech firms who are vulnerable to talent sourcing and retention.
Why Use Managed IT Services?
Some key benefits of using managed IT services include:
Cost Savings
Managed IT services can help you reduce your overall IT spend and cost of ownership by focusing on proactive IT management over unpredictable break-fix strategies. This reduces productivity loss and other impacts of waiting until your infrastructure breaks to employ a hotfix.
Access to Expert IT Resources
Building a large, qualified team of internal IT staff to handle all of an enterprise’s needs is expensive and difficult. Using managed IT services ensures access to a complete team of IT experts.
Easing Your Enterprise IT Burden
Another benefit of having access to a team of IT experts from your managed IT services partner is that it frees up your own internal IT support department so they can focus on tasks that drive your core business.
Enhancing Your IT Compliance
Managed services for IT can help enterprises rapidly meet key governance and compliance requirements by handling critical security updates and other maintenance tasks.
The Aryan Solutions Model for Managed IT Services
Aryan Solutions provides flexible solutions for addressing the IT needs of enterprises. The two primary offerings from Aryan Solutions for managed IT services are:
Client Dedicated Solution:
This offering can be hosted in-house at the client’s facility and staffed by Aryan Solutions crack IT support team based on the client’s requirements. It can also be hosted in Aryan Solutions facility reserved strictly for one client’s IT computing and support needs.
Shared Solution:
This offering is supported by Aryan Solutions facility that uses a shared, multitenant infrastructure secured with virtual private networks (VPNs).","PAYA LEBAR SQUARE, 60 PAYA LEBAR ROAD 409051",Senior Management,Permanent,Information Technology,0 application,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$6,500-$7,500"
128,"Vendor Manager for Relocation / Mobility, Google People Services - Singapore",GOOGLE ASIA PACIFIC PTE. LTD.,"Roles & ResponsibilitiesCompany overview: Google is not a conventional company, and we don’t intend to become one. True, we share attributes with the world’s most successful organizations – a focus on innovation and smart business practices comes to mind – but even as we continue to grow, we’re committed to retaining a small-company feel. At Google, we know that every employee has something important to say, and that every employee is integral to our success. We provide individually-tailored compensation packages that can be comprised of competitive salary, bonus, and equity components, along with the opportunity to earn further financial bonuses and rewards. Googlers thrive in small, focused teams and high-energy environments, believe in the ability of technology to change the world, and are as passionate about their lives as they are about their work. For more information, visit www.google.com/careers. The area: People Operations Great just isn't good enough for our People Operations team (you probably know us better as ""Human Resources""). Made up of equal parts HR professionals, former consultants and analysts, we're the advocates of Google's colorful culture. In People Ops, we ""find them, grow them, and keep them"" - we bring the world's most innovative people to Google and provide the programs that help them thrive. Whether recruiting the next great Googler, refining our core programs, developing talent or simply looking for ways to inject some more fun into the lives of our Googlers, we bring a data-driven approach that is reinventing the human resources field. The role: Vendor Manager for Relocation/Mobility, Google People Services - Singapore The Google People Services, Operations function is the services and program management group within People Operations that makes HR stuff easy and intuitive for Googlers. Our global team optimizes people processes, from problem definition to execution. We partner with teams across People Operations and in engineering to bring innovation and technology to the way we attract, retain and grow Googlers worldwide. We focus on providing an amazing experience to past, present and future Googlers, and work in Google’s fast-paced environment to deliver 100+ operational services, manage the contingent workforce and implement HR programs across 70+ countries. Regardless of location or level of experience, members of the Operations team have the opportunity to create, develop and implement some of the most complex global operations around the world. Additional Role Description: As a Vendor Manager for Relocation/Mobility for Google People Services Operations (GPS Ops), you'll manage the day-to-day operations and build key strategies. You will oversee the delivery of our outsourced services and drive decisions about process improvement and automation alternatives. You will also interact and build relationships with our clients. Responsibilities: - Manage the relationship, service, contract and performance of service providers, which includes activities such as workforce planning, budgeting activities, facilities planning, continuous improvement and training. - Lead the development and execution of our vendor management strategy and optimize our vendor management capabilities. Deliver scalable solutions, run strategic/operational initiatives across the globe and Google’s GPS Ops service delivery. - Develop relationships, influence and collaborate with cross-functional teams and collaborate with various internal groups to understand business requirements and implement new processes. - Build networks in the industry, keep up to date on outsourcing models and engage comfortably at an executive level with external vendor companies. Communicate new initiatives with management and the broader organization. - Manage the relationship with the onsite vendor teams, drive quality, cost and productivity improvement programs. RequirementsMinimum qualifications: - Bachelor's degree in a related field or equivalent practical experience. - 4 years of experience working in vendor operations management and outsourcing strategy on a global scale. - 1 year of experience in process design and improvement (e.g. Lean Six Sigma or equivalent). Preferred qualifications: - Experience in managing vendors across various sites with a managed service provider and the ability to work as an individual contributor on multiple projects. - Experience working in a business development capacity, with a focus on outsourcing (including offshore) agreements and running end-to-end operations. - Ability to process a large amount of data to optimize business strategies and decisions. - Excellent analytical and problem-solving skills.",GOOGLE ASIA PACIFIC PTE. LTD.,"MARINA BAY FINANCIAL CENTRE, 8 MARINA BOULEVARD 018981",Executive,Full Time,Human Resources ,0 application,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$8,545-$17,090"
129,"Software Engineer, Machine Learning - Singapore",GOOGLE ASIA PACIFIC PTE. LTD.,"Roles & ResponsibilitiesCompany overview: Google is not a conventional company, and we don’t intend to become one. True, we share attributes with the world’s most successful organizations – a focus on innovation and smart business practices comes to mind – but even as we continue to grow, we’re committed to retaining a small-company feel. At Google, we know that every employee has something important to say, and that every employee is integral to our success. We provide individually-tailored compensation packages that can be comprised of competitive salary, bonus, and equity components, along with the opportunity to earn further financial bonuses and rewards. Googlers thrive in small, focused teams and high-energy environments, believe in the ability of technology to change the world, and are as passionate about their lives as they are about their work. For more information, visit www.google.com/careers. The area: Engineering & Operations Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another. The role: Software Engineer, Machine Learning - Singapore Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward. With your technical expertise you will manage project priorities, deadlines, and deliverables. You will design, develop, test, deploy, maintain, and enhance software solutions. Responsibilities: - Design, develop, test, deploy, maintain and improve software.  - Manage individual project priorities, deadlines and deliverables. RequirementsMinimum qualifications: - PhD in Computer Science, related technical discipline or equivalent practical experience. - 5 years of experience in the Machine Learning field. - Experience with coding in data structures, algorithms and software design. - Research experience in Artificial Intelligence, Distributed Systems, Machine Learning, Data Mining, Natural Language Processing, Image Classification, Spam Fighting or related fields. Preferred qualifications: - Experience programming in the following languages: C++, and/or Python. - Experience with large scale distributed systems design.",GOOGLE ASIA PACIFIC PTE. LTD.,"MARINA BAY FINANCIAL CENTRE, 8 MARINA BOULEVARD 018981",Executive,Full Time,Engineering,0 application,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$6,300-$12,600"
130,Software Engineer,RAKUTEN ASIA PTE. LTD.,"Roles & Responsibilities Engage in the whole process of development project and system operation for in-house system and platform. Engage in every task for system development using programming language such as Java, PHP, Ruby, etc. on Linux environment. Engage in every task for the system maintenance such as investigating bug, fixing bug, exporting/importing data and analysing log. Catch up on the existing platform and system of Rakuten. Act as a professional from the first day and to work properly in a fast-growing company. Follow project leader’s direction and cooperate for smooth task execution as a team member. Frequent communication with other members and report to a leader. Have smooth communication with parties involved such as business unit members, development partners, solution partners and system team. Requirements Relevant degree (ideally in a STEM subject; Computer Science, Maths, Physics etc. Other subjects can be consider if candidate display ability in programming skills) Passion for software development and the ability to write quality code and tackle complex problems Decent programming skills  ","About Rakuten Asia Pte. Ltd. 
Rakuten Asia, Regional Head Office of Asia, comprising of various business verticals such as Rakuten Ventures, Rakuten Marketing; Rakuten Rewards; Asia Tech Development Unit; Rakuten Institute of Technology and Global Marketing Office. 
Our new office, Crimson House Singapore, is located at CapitaGreen which houses Rakuten sister companies including Rakuten Travel; VIKI, Ebates, Viber & AIP.
About Rakuten Japan 
Rakuten is Japan’s leading Internet services company, largest e-commerce company in Japan, and third largest e-commerce marketplace worldwide with a combined membership of 1 billion. Rakuten have 70+ businesses and services spread across 29 countries and regions worldwide. 
Our global footprint starts from Japan to Asia, the Americas and Europe with a wide portfolio of services. Rakuten is an Eco-system of online services, providing a variety of consumer and business-focused services including e-commerce, e-reading, travel, banking, securities, credit card, e-money, portal and media, online marketing and professional sports.
For more information on Rakuten and its business, please visit http://global.rakuten.com/corp/","CAPITAGREEN, 138 MARKET STREET 048946",Junior Executive,Full Time,Information Technology,0 application,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$3,500-$4,500"
131,Customer Service Officer,GKE EXPRESS LOGISTICS PTE. LTD.,"Roles & ResponsibilitiesKey Duties, Roles & Responsibilities:   Receiving of job orders and prepare all documents required for submission based on the job information and requirements provided by the customer. Placing necessary orders with Traffic Controller / Operations Team or Sub contractor based on client’s job requirements (i.e. Arrange Trucking or Manpower required for Heavy lifting). Responsible for the issuance of invoices (for complicated jobs) and the issuance of purchase order for services provided by sub-contractors. To perform Data Entry, Job Creation, Billing, General Administrative or any Adhoc duties/tasks assigned  To ensure all customers’ queries and complaints are investigated and resolved with Operations Teams and/or Customers, and to escalate to their immediate Superior for assistance and advice if unable to resolve the issues To assist Customer Service Executive / Manager / Management with any special projects assigned and provide backup to other CS team when necessary To work effectively as part of a team to achieve individual, team and departmental objectives, sharing knowledge and skills as appropriate. RequirementsEducation and Experience   GCE ‘N’ or ‘O’ Level Knowledge of customer service principles and practices Knowledge of relevant computer applications and administrative procedures Able to converse in English & Mandarin and local dialects (to liaise with foreign counterparts)  Key Competencies   Possess good interpersonal skills, listening & communication skills Attention to detail and accuracy Customer service oriented Able to work under stress and pressure  Benefits   Daily Lunch Provided Company Transport Provided at designated MRT stations (Lakeside & Boon Lay) Medical and Dental benefits Attractive Bonus Scheme (AWS, Special Bonus etc.) ","We are a subsidiary of a Public Listed Company providing heavy haulage services, marine transportation services and project management services.",39 BENOI ROAD 627725,Executive,Permanent,"Customer Service, Logistics / Supply Chain",0 application,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$2,200-$2,700"
132,SAP healthcare consultant  /  Tester,HEALTHCARE IT CONSULTANTS SINGAPORE PTE. LTD.,"Roles & Responsibilities·         Perform  hands-on detail SAP ISH functional cofiguration, Documentation and Testing.  ·         Create detailed functional specifications for ABAP development objects (incl. Enhancements, Interfaces) & testing ·         Prepare Data conversion Plan & Strategy, Cut Over plan ·         Prepare scripts & execute System Integration Test, User Acceptance Test ·         Prepare training plan, material and conduct trainingRequirements        Implementation / Testing experience in SAP ISH module (PA, PM) - ECC6  ·         Implementation / Testing experience in SAP Ish.Med module would be a great advantage ·         Extensive hands on experience in the above SAP ISH module and i.s.h Med especially in Medication module would be a great advantage ·         1 – 3  full cycle implementation project experience     ·         Proven experience with relevant analysis, process design and SAP implementation methodologies and tools   ·         Strong analytical skills, strong perseverance, a high degree of initiative and independence     ·         Ability to work with people from various backgrounds/cultures coupled with strong customer and partner interface.   ·         Minimum Academic Qualification;  Bachelor’s Degree: Engineering, Information Technology or related field   ·         Must be able to work as a team player     ·         Must be able to work independently and can manage own workload as well as tasks of project team          ·         Ability to work in a team and as an individual with tight deadlines","Set up by professionals with vast experience and wealth of knowledge in Healthcare IT, Healthcare IT Consultants Singapore Pte Ltd, registered in Singapore in Feb 2015, offers wide range of services in SAP Healthcare and other modules. We are partnered with multiple SI companies in Singapore and have contributed to the success of many SAP Implementation projects in Singapore, Malaysia and Indonesia. ","INCOME AT TAMPINES JUNCTION, 300 TAMPINES AVENUE 5 529653",Professional,Full Time,Information Technology,4 applications,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$3,500-$4,500"
133,"Senior Managing Consultant , Innovative Product Management Group, Regional lead AP",MASTERCARD ASIA/PACIFIC PTE. LTD.,"Roles & Responsibilities Mastercard Advisors is the services arm of Mastercard Worldwide and is a key component to Mastercard's differentiation, innovation and success. Mastercard Advisors supports Financial Institutions, Retail and Commerce, Acquirers, Processors and Governments around the world to solve complex business problems using unrivaled data, consulting and execution capabilities.   The Innovative Product Management Group is responsible for creating incremental business for Advisors and differentiating Mastercard in the domains of Real Time Payments, Open banking, AI and other innovation related consulting.  Role  Support the deployment of Innovative products in his/her region of responsibility supporting the sales teams. Achievement of regional revenue targets in this specific area through 2 main areas of focus (with % of approximate time): 	 Sales support (70%): Support the sales team in progressing the pipeline, participate in key sales meetings as a subject matter expert and represent the product in large RFPs; and Delivery (10%): Participate in project execution as a subject matter expert and support training delivery consultants on the specific products within his/her responsibility. Sales enablement (20%): Take global leadership for one or two product offerings (engaging with the product development areas when appropriate), preparing sales materials and managing the product P&L   Work closely with Advisors Regional leadership and Consulting product lead in defining Region wide priorities and specific areas of focus.     Represent Advisors with senior clients and at relevant top tier forums and conferences.      Travel as needed to drive consistent approach and execution in the region of responsibility.     Reports to the Innovative Product Management Group Lead.     RequirementsAll About You  Experience in a management consulting role (manager or higher) preferably with a strategy consultancy but could be in an internal consultative role. Experience is sales of complex consulting engagements. Subject matter expertise in one or several of the following: real time payments, open banking, AI and innovation. Leadership and conceptual skills, as well as project management skills, including the ability to effectively manage project teams across multiple locations. Persuasive in all interactions with internal and external clients demonstrating high emotional intelligence by identifying the best ways to communicate and influence across levels Powerful presenter who is highly credible and persuasive, reads audiences well and reacts accordingly Graduate degree preferred, undergraduate degree from  a leading university required ","MasterCard is a technology company in the global payments business.  We connect consumers, financial institutions, merchants, governments and businesses worldwide and enable them to use secure and convenient electronic forms of payment.
  Join the industry’s most passionate, motivated & engaged global team - Our employees are encouraged to drive innovation every day in support of a more connected world – A World Beyond Cash.","DUO TOWER, 3 FRASER STREET 189352",Middle Management,Permanent,Consulting ,4 applications,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$14,000-$22,500"
134,Admin,PETRA INSURANCE AGENCIES,"Roles & ResponsibilitiesJob Description Responsibilities  Prepare motor and/or commercial quotations (on the job training provided) Data entry, filing, recording Follow up on payments Phone/Mail handling Answer queries from Agent/Client RequirementsRequirements:  Minimum ITE qualifications Able to speak English and Mandarin Familiar with Microsoft Office and email A team player, possessing interpersonal and communication skills Customer oriented Able to prioritize and work fast to meet deadlines Pro-active, adaptable and a fast learner Positive attitude and hardworking Ability to start work immediately ","PETRA INSURANCE AGENCIES has been providing Commerical and Personal Insurance solutions across a wide range of industries. Over past decades, we have established a close network with leading insurers and associates to offer a comprehensive service for our clients
 ",,Non-executive,Permanent,Admin / Secretarial,3 applications,Posted 28 Jan 2019,Closing on 27 Feb 2019,Monthly,"$1,800-$2,000"
